laptoporlonghand,studyornostudy,group,number,wordcount,threegrams,lectureorder,Respiration,RF1,RF2,RSD1,RSD2,RC1,RC2,RIS1,RIS2,RID1,RID2,Bats,BAF1,BAF2,BSD1,BSD2,BC1,BC2,BIS1,BIS2,BID1,BID2,Bread,BRF1,BRF2,BRSD1,BRSD2,BRC1,BRC2,BRIS1,BRIS2,BRID1,BRID2,Vaccines,VF1,VF2,VSD1,VSD2,VC1,VC2,VIS1,VIS2,VID1,VID2,batsknowledge,vaccineknowledge,cyclonesknowledge,breadknowledge,respirationknowledge,describeknowledge,year,GPA,major,SATreading,SATmath,SATwriting,SATtotal,laptopornotebook,lornrecoded,lornrecoded2,differclasses,differclassesrecoded,typing,howlongreview,howlongreviewrecoded,otherthoughts,gender,english,white,black,asian,latino,native,hawaiian,arab,other,otherspecify,RSD1no99,RSD2no99,VF2no99,VC1no99,allfacts,alldetails,allconcepts,allinferences,allapplications,filter_$,score,SATimputed,respirationfacts,respirationdetails,respirationconcepts,respirationinferences,respirationapplications,batsfacts,batsdetails,batsconcepts,batsinferences,batsapplications,breadfacts,breaddetails,breadconcepts,breadinferences,breadapplications,vaccinefacts,vaccinedetails,vaccineconcepts,vaccineinferences,vaccineapplications,allrespiration,allbats,allbread,allvaccines,factsdetailsZ,consinfsappsZ,meanfactsdetails,meanconsinfsapps,scorenoseductivedetails,percentagescore,knowledgeindex,wordcountcentered,threegramscentered,wcmeansplit,threegramsmeansplit,wcmediansplit,threegramsmediansplit,Ztyping,typinginteraction,lornbinary,sumtotalscores,sumtotalfactual,sumtotalconceptual,ZRF1,ZRF2,ZRSD1no99,ZRSD2no99,ZRC1,ZRC2,ZRIS1,ZRIS2,ZRID1,ZRID2,ZBAF1,ZBAF2,ZBSD1,ZBSD2,ZBC1,ZBC2,ZBIS1,ZBIS2,ZBID1,ZBID2,ZBRF1,ZBRF2,ZBRSD1,ZBRSD2,ZBRC1,ZBRC2,ZBRIS1,ZBRIS2,ZBRID1,ZBRID2,ZVF1,ZVF2no99,ZVSD1,ZVSD2,ZVC1no99,ZVC2,ZVIS1,ZVIS2,ZVID1,ZVID2,meanfactualZ,meanconceptualZ,meantotalZ,rawtotal,rawconceptual,rawfactual,Zrawtotal,Zrawconceptual,Zrawfactual,factsindexsum,conceptsindexsum,totalindexsum,Zfactsindexsum,Zconceptsindexsum,Ztotalindexsum
0,0,1,558,338,.080357143,1,1,1,0,0,0,0,.333333333333333,0,0,0,.5,1,0,.3333333333333,0,0,1,.5,0,0,0,0,1,0,0,0,0,.5,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2, , , , , , , , ,"no, I like to write things down to better remember them. typing makes me focus on spelling/grammar rather than content",2,2,no, ,6,three-four days before, , ,2,2, , , ,1, , , , , ,0,0,0,0,.25,0,.75,0,.125,1,9,2017,.5,0,.5,0,.5,.5,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,.3,.4,.2,0,-.730450706374884,-1.00805328861911,.125,.291666666666667,.28125,.126760563380282,1.5,-132,.00135714300000001,0,1,0,1,.774206010950531,0,2,9,2,7,2.29571175938824,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,-.191540626345698,-.762882589857173,-.89954116744405,-.788108247916533,.188271006987104,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,1.62053033147441,-.124699584108277,-.757886339256061,-1.36854597171387,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,1.19169960714497,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,-1.06594517447013,-.282636818180104,-.544364309016342,-.439673312681847,9,7,2,-1.15669110414151,-1.20639575178008,-.788367675707734,1.3333333333333,3.33333333333333,4.66666666666663,-.726576718151349,-1.28267903089587,-1.18817831137417
0,0,1,560,275,.113553114,3,1,0,0,0,0,0,0,0,0,0,1,1,0,.166666666666,0,0,0,.5,.5,.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.5,1,.5,1,1,1,1,2, ,1,3.92,Business Economics,510,720,590,1820,Notebook.,2,2,NO, ,5,4 days, , ,2,2, , ,1, , , , , , ,0,0,0,0,.0625,0,.375,.625,.5,1,12.5,1820,0,0,0,0,1,.25,0,.5,1,0,0,0,0,1,0,0,0,1,.5,1,.2,.35,.2,.5,-1.01506772571366,-.424889766592816,.03125,.5,.390625,.176056338028169,1.25,-195,.034553114,0,1,0,1,-.0146076605839713,0,2,12.5,.5,12,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,1.47086724208675,-.329361773533354,-.611175927253573,-.42788708254032,-.298620682349039,-1.29910282771089,-.124699584108277,.61894051039245,-.125450047407105,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,2.00692841738847,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,2.08767350443812,-.626025898536938,.173113439042921,1.16490360068253,.157086657290335,-.48660544302778,-.260326350653549,-.350837987603241,12.5,12,.5,-.819837931446864,-.551855498201044,-1.21029276565279,.166666666666,6.5,6.666666666666,-1.26350459800623,-.492663187628852,-.834563469217818
0,0,1,561,608,.226072607,3,1,0,0,1,0,0,0,.5,1,0,0,1,0,.5,0,0,.5,.5,0,.5,0,.5,1,0,0,0,0,.5,0,.5,0,0,.5,1,0,1,0,0,1,0,0,0,1,.5,2,2,1,3,3,I learned about respiration in high school science classes and I learned about bread on the Food Channel years ago.,1,3.23,Communication Studies,530,520,610,1640,Laptop because it is easier to type and keep up with the professor,1,1,no, ,6,4-5 hours, ,"The notebook might be better for science classes and math classes because it is easier to write equations but for standard verbal notes, the laptop is the way to go.",2,1,1, , , , , , , , ,1,0,1,1,.3125,.125,.5,.5,.5,1,15.5,1640,0,.5,0,1,0,.75,0,1,.5,.5,0,0,.5,.5,.5,.5,0,.5,0,1,.3,.55,.3,.4,-.335371824494326,-.434627178052908,.21875,.5,.453125,.21830985915493,2.5,138,.147072607,1,1,1,1,.774206010950531,0,1,15.5,3.5,12,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,-1.12848088254506,-1.06145430433241,.749011997314316,1.10147898054374,-.788108247916533,-1.09432522811254,-.329361773533354,.446255438947053,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,-.125450047407105,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,1.92479258255004,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,-1.00622186443698,1.16490360068253,.157086657290335,-.143570876474478,-.151025004806308,-.148043353473576,15.5,12,3.5,-.531106640565739,-.551855498201044,-.366442585762678,2.5,7.5,10,-.189648838296744,-.243184500281373,-.245205398956922
0,0,1,562,430,.14953271,4,1,0,0,1,0,0,.333333333333333,0,0,1,0,1,0,0,0,0,.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.5,0,.5,1,2,1,1,1, ,2,3,Biology, , , , ,"Notebook! I'm not fast at typing. I have never learned the ""proper"" way of typing, therfore trying to type in class is distracting. Its too much pressure on me and with this study I realized, I'm never going to type notes.",2,2,I just never type., ,1,Long hours. I work best when rewriting them!, ,"NOTEBOOKS ARE BEST! In this study, I was too focused on trying to type faster and trying to type everything that I heard that I learned almost nothing. Hence the blank and wrong answers on this. Typing just isn't for me.",2,2, , , ,1, , , , , ,1,0,0,0,0,.125,.25,.125,.25,1,6,2017,0,.5,.5,0,.5,0,0,.5,0,0,0,0,0,0,0,0,0,0,.5,.5,.3,.1,0,.2,-.809733523392288,-1.19619766249961,.0625,.208333333333333,.15625,.0845070422535211,1.25,-40,.07053271,0,1,0,1,-3.16986234672198,0,2,6,1,5,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,-1.12848088254506,-.191540626345698,-.762882589857173,-.89954116744405,1.2572203002478,-1.09432522811254,-.329361773533354,-1.13989161035389,-.42788708254032,-.298620682349039,.160713751881759,-1.82373141758355,-.757886339256061,-1.36854597171387,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,.173113439042921,-.85056453383169,.157086657290335,-.395177735295579,-.670990843240644,-.560665600062618,6,5,1,-1.44542239502264,-1.4682118532117,-1.06965106900444,1,2.83333333333333,3.83333333333333,-.879984683824074,-1.40741837456961,-1.33551782893936
0,0,1,564,557,.153153153,4,1,1,1,0,0,0,.333333333333333,0,0,0,.5,1,0,1,0,0,.5,1,0,1,.25,0,1,0,0,0,0,0,.5,.5,0,0,.5,1,0,0,0,0,0,.5,0,1,0,1,2,2,1,2,3, ,1,3.8,undeclared,600,640,630,1870,Laptop because it is quicker.,1,1,"Yes, it is easier to take written notes in French class, as well as science and math.", ,5,5 hours, , ,2,1,1, , , , , , , , ,0,0,0,0,.75,0,.75,.625,.625,1,22,1870,1.5,0,.5,0,.5,1.5,0,1.5,1,.5,0,0,.5,.5,.5,0,0,.5,1,1,.5,.9,.3,.5,.028528011861857,-.00743237698016742,.375,.666666666666667,.6875,.309859154929577,2.25,87,.074153153,1,1,1,1,-.0146076605839713,0,1,22,6,16,2.29571175938824,2.11682193612708,-.968372728084612,-.442704753464194,-1.12848088254506,-.191540626345698,-.762882589857173,-.89954116744405,-.788108247916533,.188271006987104,-.329361773533354,2.03240248824799,-.42788708254032,-.298620682349039,.160713751881759,1.57433224936699,-.757886339256061,1.11764587689966,.277499544813204,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,1.19169960714497,.926216328027854,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,.772318521873063,-.626025898536938,1.35244874252282,-.85056453383169,1.3801184890508,.0243402776236493,-.0562138869127863,-.0239922210982121,22,16,6,.0944778230100322,-.0282232953378122,.336765897479082,3,7.58333333333333,10.5833333333333,.0404631102123661,-.222394609669083,-.142067736661286
0,0,1,574,821,.105006105,1,1,0,1,0,0,.333333333333333,.66666666666666,0,1,1,.5,1,0,.3333333333333,0,.5,.5,.5,.5,1,.25,0,1,.5,0,0,1,.5,0,.5,0,0,.5,1,0,0,.5,0,0,0,0,.5,1,.5,2,3,2,1,2,I've only heard news stories about the vaccines. I learned about the respiration system in high school very very briefly.,3,3.2,Political Science, , , ,1920,"Notebook usually, i dont retain information from computers very easily.",2,2,"Laptop sometimes for humanities, notebook always for science/math", ,6,Long time, ,Depends on persons learning style,2,1,1, ,1, , , , , , ,0,0,0,0,.5,.5,.75,.75,.75,1,26,1920,1,0,1.5,.5,1,.5,.5,1,1.5,.5,.5,1,.5,.5,.5,0,.5,0,.5,1,.8,.8,.6,.4,.849864821147349,.214649365774828,.5,.75,.6875,.366197183098592,2,351,.026006105,1,1,1,1,.774206010950531,0,2,26,8,18,-.439070555074253,2.11682193612708,-.968372728084612,-.442704753464194,-.0948303262642907,.678373051641013,-.762882589857173,1.10147898054374,1.2572203002478,.188271006987104,-.329361773533354,-.08246024415326,-.42788708254032,2.41385051565473,.160713751881759,-.124699584108277,.61894051039245,1.11764587689966,.277499544813204,-1.40333850614205,1.39137213581574,-.457355782653511,-.167458163297307,2.06350328654493,.394868130709127,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,.63699448586015,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,.173113439042921,1.16490360068253,.157086657290335,.258413120939642,.0859514318638711,.154936107494179,26,18,8,.479452877518199,.233592806093804,.899332684072489,3.8333333333333,9.74999999999999,13.5833333333333,.423983024394201,.318142546250454,.388354526573407
0,0,1,576,484,.139004149,3,1,0,0,1,1,.66666666666666,1,0,0,0,.5,1,0,.66666666666,0,0,1,1,.5,.5,.25,.5,1,.5,0,0,1,1,0,0,1,0,.5,1,1,1,1,0,1,0,1,1,0,.5,2,4,1,3,3,I studied vaccines in a biology class.,3,2.299,Chemistry, , , , ,In a notebook; I am more used to writing as opposed to typing.,2,2,No, ,4,A day, ,No,2,1, , , ,1, , , , , ,1,1,1,1,.75,.75,1.5,1,.625,1,37,2017,0,1,2.5,0,.5,1,0,2,1,1,.5,1,1,1,.5,1.5,1,.5,2,.5,.8,1,.8,1.1,1.82976726446765,.94478861982996,.75,1.04166666666667,.96875,.52112676056338,3,14,.060004149,1,1,1,1,-.803421332118473,0,2,37,12,25,-.439070555074253,-.679948864331729,1.02318627873091,2.23811847584676,.93882023001648,1.54828672962772,-.762882589857173,-.89954116744405,-.788108247916533,.188271006987104,-.329361773533354,.974971122047367,-.42788708254032,-.298620682349039,1.62053033147441,1.57433224936699,.61894051039245,-.125450047407105,.277499544813204,.439600013972209,1.39137213581574,-.457355782653511,-.167458163297307,2.06350328654493,1.66076890268839,-.58768747749615,-.876597596169219,2.00692841738847,-.514770109286638,.0321973526530264,2.85412971695474,1.92479258255004,1.9851964073894,-.167458163297307,1.1870864803908,-.543036460691998,2.51129929413093,1.35244874252282,-.85056453383169,.157086657290335,.718006808675192,.42356075973395,.541339179310447,37,25,12,1.53813427741566,1.14994916110446,2.02446625725931,7.16666666666,11.9166666666667,19.0833333333267,1.95806268111855,.858679702169992,1.36079534250252
0,0,1,581,676,.091988131,4,1,0,0,0,1,.333333333333333,.333333333333333,0,1,1,1,1,0,.3333333333333,0,0,.5,.5,0,1,.5,.5,1,.5,1,0,0,0,.5,0,.5,1,1,1,0,0,0,0,1,.5,0,0,1,1,2,4,4,2,4,Any of the stuff I did knew about these topics were either taught briefly in previous classes or through self-research.,2,2.1,Electrical Engineering,630,700,720,2050,"Laptop for non-technical classes, notebook otherwise",3,3,Classes that require more retention of knowing equations such as math and science courses and such would prompt me to use a notebook as it is inefficient to jot down such things on a laptop and classes that involve more text likes those under humanities would prompt me to use a laptop as I can take down stuff faster that way., ,6,2-4 hours, , ,1,1, , ,1, , , , , , ,0,1,0,1,.375,.125,.875,.5,1.5,1,27,2050,0,.5,1,.5,1.5,.5,0,1,1,1.5,1,0,.5,.5,1.5,0,0,1,0,1.5,.7,.8,.7,.5,-.240499484714733,.751344826511961,.25,.958333333333333,.8125,.380281690140845,3,206,.012988131,1,1,1,1,.774206010950531,0,1,27,4,23,-.439070555074253,-.679948864331729,-.968372728084612,2.23811847584676,-.0948303262642907,-.191540626345698,-.762882589857173,1.10147898054374,1.2572203002478,1.47086724208675,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,1.11764587689966,1.44086302114548,.439600013972209,1.39137213581574,2.16642212835874,-.167458163297307,-.598293852311844,-.871032641270133,1.19169960714497,-.876597596169219,.656587692108575,1.92479258255004,1.20203449904632,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,.772318521873063,-.626025898536938,-1.00622186443698,1.16490360068253,1.3801184890508,-.00500187396819634,.464842216390822,.276904580247215,27,23,4,.575696641145241,.888133059672843,-.225800889114326,2.8333333333333,13.1666666666667,16,-.0362408726240192,1.17052806135434,.815639127512472
0,0,1,582,497,.098989899,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,.5,0,1,.5,.5,1,0,0,0,0,.5,0,.5,.5,0,.5,1,0,0,0,0,1,0,.5,0,1,0,3,2,1,3,2, ,1,3.05,Psychology,610,800,740,2150,"Both. Depends on the lecture kind.  / If it contains a lot of visual description or if it has a lot of slided that professor provides, I tend to use a notebook / But if the professor lectures kind of fast, i take notes with laptop to catch up his speed. but i prefer notebooks",3,3,"Yes. If it is soley based on writing (alphabets only), it is okay to just use laptops", ,3,Until I fully understand what I wrote and remember. I go through notes at least 2-3 times, , ,2,2, , ,1, , , , , , ,1,0,0,1,.375,.25,.625,.625,.625,1,20,2150,0,.5,0,0,0,1.5,.5,1.5,1,1.5,0,0,.5,1,.5,0,0,.5,.5,.5,.1,1.2,.4,.3,.0597070573862326,-.10998890613904,.3125,.625,.5625,.28169014084507,2.5,27,.019989899,1,1,1,1,-1.59223500365298,0,1,20,5,15,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,-1.12848088254506,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,2.03240248824799,2.31562421139467,-.298620682349039,1.62053033147441,-.124699584108277,-.757886339256061,1.11764587689966,1.44086302114548,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,-.58768747749615,.926216328027854,.656587692108575,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,.942636697796998,-1.00622186443698,1.16490360068253,-1.06594517447013,-.0254398982620248,-.0171626626705556,-.0204735569071433,20,15,5,-.0980097042440513,-.15913134605362,.0554825041823777,3,8,11,.0404631102123661,-.118445156607633,-.068397977878689
0,0,1,583,514,.11328125,1,1,0,0,0,0,0,.66666666666666,0,0,0,0,1,0,.3333333333333,0,0,.5,1,0,1,.25,.5,1,0,0,0,0,.5,0,.5,.5,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,2,"For vaccines, I know what they are and their purpose. I have heard about the small pox story. / For bread baking, I vaguely knows how yeast works.  / For human respiration, I know its function and the main parts of the body that forms the human respiration system.",1,3.67,Economics,700,790,700,2190,In a notebook. I'm more comfortable with writing down. I type slowly.,2,2,"For anything that involves numbers and graphs, I will always use a notebook. For other classes, it depends.", ,2,3 hours but it depends., ,"Usually, my notetaking is better if there's something visual, for example things written on the blackboard/on the slide.",2,1, , ,1, , , , , , ,0,0,0,1,.125,0,.875,.5,.625,1,17,2190,0,0,1,0,0,.5,0,1.5,1,1,0,0,.5,1,1.5,0,0,.5,0,0,.2,.8,.6,.1,-.920195385934069,-.0171697884402593,.0625,.666666666666667,.53125,.23943661971831,1.75,44,.03428125,1,1,1,1,-2.38104867518748,0,2,17,1,16,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,.678373051641013,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,1.57433224936699,-.757886339256061,1.11764587689966,.277499544813204,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,-.58768747749615,.926216328027854,.656587692108575,1.92479258255004,1.20203449904632,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,-1.06594517447013,-.45356071283401,.0178768473671768,-.170698176713298,17,16,1,-.386740995125176,-.0282232953378122,-1.06965106900444,.3333333333333,8.41666666666666,8.74999999999996,-1.18680061516957,-.0144957035461851,-.466214675304721
0,0,1,590,304,.069536424,4,1,0,.5,1,0,0,0,1,0,0,0,1,0,.3333333333333,0,0,.5,.5,0,1,.5,.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,.5,0,.5,0,1,2,2,1,1,1, ,4,3,Psychology, , , , ,"I took my notes on laptop. It is faster, and it can also record for the class.",1,1,"Yes. I prefer laptop for art classes, which mainly consist of wording, and I would use a notebook for science and language class.", ,3,At least a week before the exam day., ,No.,2,2, , ,1, , , , , , ,1,0,0,1,.25,.125,.5,.625,.875,1,19,2017,.5,.5,0,1,0,.5,0,1,1,1.5,0,0,0,0,1,0,0,1,.5,1,.4,.8,.2,.5,-.430244164273918,.00703016897415076,.1875,.666666666666667,.5625,.267605633802817,1.5,-166,-.009463576,0,0,0,1,-1.59223500365298,0,1,19,3,16,-.439070555074253,.718436535897676,1.02318627873091,-.442704753464194,-1.12848088254506,-1.06145430433241,2.2609065844858,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,1.11764587689966,1.44086302114548,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,1.20203449904632,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,.772318521873063,-.626025898536938,.173113439042921,-.85056453383169,1.3801184890508,-.241689187393702,-.0308552652370086,-.115188834099686,19,16,3,-.194253467871093,-.0282232953378122,-.50708428241103,1.8333333333333,8,9.8333333333333,-.496464769642239,-.118445156607633,-.274673302469967
0,0,1,592,645,.199066874,3,1,1,.5,1,0,.333333333333333,.333333333333333,0,0,0,0,1,0,.3333333333333,0,0,.5,1,0,0,0,.5,1,0,0,0,0,0,0,0,0,0,.5,1,0,0,0,0,1,1,0,0,1,.5,3,2,2,2,2, ,2,3.46,Business-Economics, ,770, ,2080,"Depends; if it's a language class or a math class, I use a notebook for easier notaions. Otherwise, I use a laptop for its convenience.",3,3,Yes, ,6,at least for two days, ,nope,1,1, , ,1, , , , , , ,1,0,0,1,.375,.125,1,0,.5,1,16,2080,1,.5,1,0,0,.5,0,1.5,0,.5,0,0,0,0,.5,0,0,1.5,0,1,.5,.5,.1,.5,-.240499484714733,-.473576823893275,.25,.5,.46875,.225352112676056,2.25,175,.120066874,1,1,1,1,.774206010950531,0,1,16,4,12,2.29571175938824,.718436535897676,1.02318627873091,-.442704753464194,-.0948303262642907,-.191540626345698,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,1.57433224936699,-.757886339256061,-1.36854597171387,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,2.08767350443812,-.626025898536938,-1.00622186443698,1.16490360068253,.157086657290335,-.0707652927397965,-.217334143255038,-.158706603048941,16,12,4,-.482984758752218,-.551855498201044,-.225800889114326,2.8333333333333,6.66666666666667,9.49999999999997,-.0362408726240192,-.451083406404273,-.333609109496045
0,0,1,593,764,.133858268,1,1,0,1,1,0,1,1,0,1,1,1,1,1,.83333333333,0,0,1,1,0,0,.5,.5,1,1,1,0,0,.5,0,.5,1,1,1,1,0,0,1,0,1,0,.5,0,0,.5,1,2,1,3,5,human respiration - from biology and anatomy class  / bread baking - from experience / vaccines - biology/anatomy /,1,3.4,computer science and linguistics, , , ,2200,laptop,1,1,"yes. in math courses I take notes using a notebook and write down every example problem along with explanations on the side. If I don't understand something I highlight it for clarification later. In information based sciences and humanities courses I take notes based on the Question, Evidence, Conclusion structure. These lectures did not have a clear conclusion so I did not know what was most important.", ,7,I review them until I master every question and conclusion or problem set, ,A laptop makes it much easier to structure your notes and keep up with the topics.,2,1,1, , ,1, , , , , ,1,0,0,1,1.1875,.375,1.5,.625,1.25,1,39.5,2200,1,.5,3,.5,1.5,2.25,0,2,0,1.5,1.5,0,.5,1.5,1.5,0,1,.5,.5,.5,1.3,1.15,1,.5,1.5932540166219,1.15684580865322,.78125,1.125,1.140625,.556338028169014,2.75,294,.054858268,1,1,1,1,1.56301968248503,0,1,39.5,12.5,27,-.439070555074253,2.11682193612708,1.02318627873091,-.442704753464194,1.97247078629725,1.54828672962772,-.762882589857173,1.10147898054374,1.2572203002478,1.47086724208675,3.08972711362242,1.50368680514768,-.42788708254032,-.298620682349039,1.62053033147441,1.57433224936699,-.757886339256061,-1.36854597171387,1.44086302114548,.439600013972209,3.26371241734557,2.16642212835874,-.167458163297307,-.598293852311844,.394868130709127,-.58768747749615,.926216328027854,2.00692841738847,1.92479258255004,1.20203449904632,-.491033069583612,-.514770109286638,1.9851964073894,-.167458163297307,1.1870864803908,-.543036460691998,.942636697796998,-1.00622186443698,-.85056453383169,.157086657290335,.72509104096983,.637103092111599,.672298271654892,39.5,27,12.5,1.77874368648326,1.41176526253608,2.16510795390766,6.83333333333,14,20.83333333333,1.80465471544734,1.37842696747724,1.67020832939002
0,0,1,608,132,.046153846,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.5,1,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.5,1,1,3,1,2, ,1,3.8,undeclared,580,800,660,2040,"Yes, to stay awake",3,1,Yes, ,3,2 hours, , ,2,2, , ,1, , , , , , ,0,0,0,0,0,.125,.375,0,.125,1,5,2040,0,0,0,0,0,0,.5,1.5,0,0,0,0,0,0,0,0,0,0,0,.5,0,.4,0,.1,-.809733523392288,-1.31572287609573,.0625,.166666666666667,.125,.0704225352112676,1.25,-338,-.032846154,0,0,0,0,-1.59223500365298,0,1,5,1,4,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-1.13989161035389,-.42788708254032,2.41385051565473,1.62053033147441,-.124699584108277,-.757886339256061,-1.36854597171387,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,.157086657290335,-.350120723346314,-.70997955643077,-.566036023196987,5,4,1,-1.54166615864968,-1.59911990392751,-1.06965106900444,.5,2,2.5,-1.11009663233318,-1.61531728069251,-1.57126105704367
0,0,1,610,756,.163129973,3,1,0,.5,1,0,0,.333333333333333,.5,0,0,0,1,0,.3333333333333,0,0,.5,.5,0,1,0,0,1,0,0,0,0,.5,.5,.5,0,0,.5,1,0,0,.75,0,1,0,0,.5,1,0,1,2,1,2,2, ,2,2.299,Socop;pgy,640,660,680,2020,Laptop because it is more organized and I can type faster than I write,1,1,Math probably will require notebook to write out symbols, ,4,20 minutes, , ,2,1, , ,1, , , , , , ,1,0,0,1,.25,.3125,.75,.625,.25,1,17.5,2020,.5,.5,.5,.5,0,.5,0,1,1,0,0,0,1,.5,.5,0,.75,.5,.5,.5,.4,.5,.4,.45,.0200656488775302,-.336795783388262,.28125,.541666666666667,.46875,.246478873239437,1.75,286,.084129973,1,1,1,1,-.803421332118473,0,1,17.5,4.5,13,-.439070555074253,.718436535897676,1.02318627873091,-.442704753464194,-1.12848088254506,-.191540626345698,.749011997314316,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,1.11764587689966,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,1.19169960714497,.926216328027854,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,1.31109544662478,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,.173113439042921,1.16490360068253,-1.06594517447013,-.115295257250335,-.150827442699976,-.136614568520119,17.5,13,4.5,-.338619113311656,-.420947447485236,-.0851591924659743,2.5833333333333,7.33333333333333,9.91666666666663,-.151296846878574,-.284764281505953,-.259939350713448
